KundenNr,Nachname,Bonitaet,Land,Geschlecht,Alter,Dauer,Konto,NrProdukte,HatCrKarte,Aktiv,Gesch_Einkommen,Austritt
139710694,Sturdee,602,Frankreich,m,32,7,184715.86,2,1,0,113781.99,0
139716275,Alexeeva,633,Deutschland,m,29,7,0.0,1,1,1,130224.73,0
139804643,T'ien,752,Deutschland,f,36,7,0.0,2,1,0,184866.86,0
139764847,Noble,684,England,f,24,9,79263.9,1,0,1,196574.48,0
139782058,Tuan,652,England,m,37,7,0.0,2,1,0,68789.93,0
139843029,Marcelo,785,England,f,31,2,121691.54,2,0,0,81778.72,0
139706510,Capon,637,England,f,40,6,0.0,2,1,1,181610.6,0
139795654,Bowhay,704,England,f,44,9,153656.85,1,1,0,158742.81,0
139860536,Hudson,801,Deutschland,m,43,4,158713.08,2,0,0,98586.14,0
139845040,Christie,669,Deutschland,f,41,0,150219.41,2,0,0,107839.03,0
139924071,Ugonnatubelum,453,Frankreich,f,38,8,120623.21,1,1,0,129697.99,0
139696898,Kibby,630,Deutschland,m,28,9,0.0,2,0,0,32599.35,0
139856639,Milano,571,Deutschland,f,35,8,0.0,2,0,0,84569.13,0
139734021,Ramsden,806,Deutschland,m,34,5,113958.55,1,0,1,32125.98,0
139764508,Liang,530,England,f,22,7,0.0,2,1,0,104170.48,0
139855548,Mackenzie,768,Deutschland,f,28,3,109118.05,2,0,1,50911.41,0
139895325,Wang,771,England,f,41,5,0.0,2,0,1,92914.67,0
139878189,Chinagorom,835,Deutschland,m,35,6,127120.07,1,1,0,28707.69,0
139895195,Mahmood,752,Frankreich,m,29,4,129514.99,1,1,1,102930.46,0
139832950,Chinomso,713,Deutschland,f,32,1,117094.02,1,0,0,149558.83,1
139698323,Hsia,594,Frankreich,m,41,2,122545.65,2,1,1,42050.24,0
139811282,Tien,637,Deutschland,m,36,2,152606.82,1,1,1,71692.8,0
139835047,Lettiere,639,Deutschland,m,39,6,150555.83,1,1,0,30414.17,0
139834256,Christian,470,England,m,30,4,125385.01,1,1,0,68293.93,0
139900498,He,635,England,m,35,2,113635.16,1,1,0,90883.12,0
139750992,Thomson,718,Frankreich,f,33,4,70541.06,1,0,0,88592.8,0
139816822,Artemieva,678,Deutschland,m,38,3,0.0,2,1,0,66561.6,0
139920586,Lucchesi,456,Frankreich,m,32,9,133060.63,1,1,1,125167.92,0
139923940,Clements,654,Frankreich,m,37,5,112146.12,1,1,0,75927.35,0
139831252,Roberts,516,Frankreich,m,32,3,145166.09,2,0,0,111421.45,0
139692695,P'an,632,England,f,29,7,80922.75,1,1,0,7820.78,0
139821607,Barker,523,Deutschland,f,73,7,0.0,2,0,0,130883.9,1
139706270,Sanchez,675,Deutschland,m,34,1,124619.33,2,0,1,163667.56,0
139686503,Harris,797,Deutschland,m,24,5,0.0,2,1,0,182257.61,0
139800619,Singleton,663,Deutschland,m,46,3,0.0,2,0,1,176276.1,0
139850485,Beneventi,767,Deutschland,f,35,9,0.0,2,1,0,39511.61,0
139677222,Fallaci,627,Frankreich,f,30,6,57809.32,1,1,0,188258.49,0
139831401,Aldridge,850,Frankreich,m,39,3,124548.99,2,1,1,120380.12,0
139682212,Miller,494,Deutschland,m,69,9,93320.8,1,1,1,24489.44,0
139853615,Udinesi,598,Frankreich,m,32,9,123938.6,2,1,0,198894.42,0
139730783,Goliwe,597,England,m,38,1,0.0,2,1,0,41303.29,0
139877093,Bruno,501,Frankreich,m,40,5,114655.58,1,0,0,126535.92,0
139728950,Burns,530,England,f,36,7,0.0,2,1,0,80619.09,0
139800539,Ferguson,590,Deutschland,m,47,0,117879.32,1,1,1,8214.46,0
139761511,Wan,511,Deutschland,m,58,0,149117.31,1,1,1,162599.51,0
139767869,Wright,713,Deutschland,f,42,3,0.0,2,0,0,82565.01,0
139778964,Sergeyev,631,Deutschland,f,22,3,0.0,2,0,0,30781.77,0
139788578,Rowland,520,Frankreich,m,61,8,133802.29,2,1,1,90304.01,0
139752078,Miller,769,Deutschland,m,29,8,0.0,2,1,1,172290.61,0
139678183,Ts'ui,587,England,m,51,3,83739.32,1,0,1,148798.45,0
139873488,Candler,474,Frankreich,f,37,5,142688.57,2,1,1,110953.33,0
139692640,Kruglov,762,Deutschland,f,51,3,99286.98,1,0,1,85578.63,0
139800737,Patterson,705,Frankreich,m,44,3,105934.96,1,1,0,82463.69,0
139758634,Marquez,677,Deutschland,m,36,4,0.0,2,1,0,7824.31,0
139698436,McDonald,655,England,f,56,5,0.0,2,1,1,41782.7,0
139800055,Knight,850,Deutschland,m,33,7,140956.99,1,0,0,3510.18,0
139721267,Yashina,794,Deutschland,f,41,7,176845.41,3,1,0,166526.26,1
139864993,Cayley,684,Deutschland,f,43,7,0.0,2,1,0,131093.99,0
139712235,Ali,613,England,m,29,0,0.0,2,0,1,133897.32,0
139904868,Mazzi,560,England,f,33,9,0.0,1,0,1,183358.21,0
139907321,Carpenter,636,England,m,45,3,0.0,2,1,1,159463.8,0
139702593,Schnaars,570,England,m,34,10,0.0,2,0,1,183387.12,0
139813877,Fang,850,Deutschland,f,30,3,0.0,2,1,0,116692.8,0
139678431,Kao,656,Frankreich,f,46,7,141535.52,1,1,0,50595.15,1
139759810,Endrizzi,600,Frankreich,f,29,6,74430.1,2,1,1,96051.1,0
139847745,Woodard,687,Deutschland,m,48,4,0.0,2,1,1,170893.85,0
139753958,Onochie,620,Deutschland,f,42,1,0.0,2,0,1,65565.92,0
139706601,Shen,654,Frankreich,m,31,5,150593.59,2,1,1,105218.45,0
139835261,Faulk,453,Deutschland,f,37,4,131834.76,2,1,0,8949.2,0
139708067,Patterson,662,Deutschland,f,22,9,0.0,2,1,1,44377.65,0
139732559,Hung,648,Frankreich,m,33,5,138664.24,1,1,0,29076.27,0
139723404,Custance,615,Deutschland,m,35,7,0.0,2,1,0,150784.29,0
139725663,Hazon,750,Deutschland,m,22,5,0.0,2,0,1,105125.65,0
139921875,Gorman,795,England,m,35,8,0.0,2,1,0,167155.36,0
139923799,Hs?,722,Frankreich,f,40,6,89175.06,2,0,1,152883.95,0
139881867,Fitzgerald,541,Frankreich,m,40,7,95710.11,2,1,0,49063.42,0
139686226,Ferguson,584,Deutschland,f,37,1,0.0,2,1,1,180363.56,0
139738638,Cattaneo,568,Frankreich,m,26,1,112930.28,2,1,0,22095.73,0
139828278,Olson,546,Deutschland,m,24,8,156325.38,1,1,1,125381.02,0
139913142,Nnamutaezinwa,436,England,m,43,5,0.0,2,1,1,35687.43,0
139787028,Hutchinson,416,Frankreich,f,25,0,97738.97,2,1,1,160523.33,0
139892938,Thomsen,662,Deutschland,f,22,2,126362.57,2,1,1,97382.8,0
139689541,Liston,600,Deutschland,m,31,8,0.0,2,1,1,121555.51,0
139912248,H?,451,Deutschland,f,31,7,140931.82,1,0,1,20388.77,0
139872304,Shubina,619,Deutschland,m,43,1,125211.92,1,1,1,113410.49,0
139768829,Hou,712,Frankreich,m,43,1,141749.74,2,0,1,90905.26,0
139905326,Jennings,798,Deutschland,m,28,3,0.0,2,1,0,2305.27,0
139856160,Anderson,726,Deutschland,f,44,2,0.0,2,1,1,26733.86,0
139914184,Bentley,625,Deutschland,f,51,7,136294.97,1,1,0,38867.46,1
139833526,Howe,591,England,m,39,8,0.0,2,0,0,42392.24,0
139907007,Dumetochukwu,737,Frankreich,m,31,5,121192.22,2,1,1,74890.58,0
139874371,P'eng,548,England,m,44,8,0.0,1,1,0,16989.77,0
139897835,Anenechi,765,Deutschland,m,41,4,124182.21,1,0,0,100153.43,0
139703673,Wilkinson,620,Deutschland,m,41,3,0.0,2,1,1,137309.06,0
139691486,McKenzie,575,England,f,22,8,105229.34,1,1,1,34397.08,0
139738122,Jen,584,Deutschland,m,33,3,0.0,2,0,1,59103.13,0
139921281,H?,697,England,m,30,1,0.0,2,0,0,735.79,0
139701644,Stewart,500,England,f,50,5,0.0,4,1,1,83866.35,1
139852521,Colombo,736,Deutschland,m,54,7,111729.47,2,0,1,84920.49,0
139798828,Li,484,Deutschland,m,41,5,0.0,1,1,1,74267.35,0
139867591,Young,765,England,m,45,2,91549.78,1,1,1,47139.44,0
139709344,White,609,Deutschland,m,34,1,0.0,1,1,1,181177.9,0
139886551,Hayes,571,Deutschland,m,34,1,99325.04,2,0,1,186052.15,0
139797679,Sargood,525,Frankreich,f,47,1,118087.68,1,1,0,88120.78,1
139766675,Kelechi,437,Frankreich,m,35,6,126803.34,2,1,1,161133.4,0
139875778,Ringrose,463,Frankreich,f,41,8,123151.51,2,1,0,70127.93,0
139731719,Ford,539,England,m,36,6,0.0,3,1,1,118959.64,0
139722600,Tretiakova,709,Deutschland,f,32,2,87814.89,1,1,0,138578.37,0
139885232,Borchgrevink,594,England,f,38,7,96858.35,1,1,0,77511.45,0
139879069,Garcia,811,Deutschland,m,42,10,0.0,2,1,1,3797.79,0
139753645,Siciliani,821,Frankreich,f,37,5,106453.53,2,0,1,127413.0,0
139721485,Donaldson,574,Deutschland,m,33,8,100267.03,1,1,0,103006.27,0
139720603,Slate,586,Deutschland,m,32,1,0.0,2,0,0,31635.99,0
139902037,Yuriev,535,Deutschland,f,27,6,0.0,2,0,1,49775.58,0
139835750,Kramer,780,Deutschland,m,76,10,121313.88,1,0,1,64872.33,0
139736035,Uchenna,603,Deutschland,m,31,8,0.0,2,1,1,169915.02,0
139738838,Serra,643,Frankreich,m,41,7,154902.66,1,1,1,49667.28,0
139837927,Wilson,633,Deutschland,m,37,7,141546.35,1,1,1,124830.11,0
139910386,Kenenna,646,Deutschland,f,46,8,0.0,2,1,0,133059.15,0
139824320,Lennox,724,England,m,36,1,0.0,2,1,0,52462.25,0
139760822,Mills,850,Deutschland,f,46,3,0.0,2,1,1,187980.21,0
139842239,Uchechukwu,627,Deutschland,f,21,7,98993.02,1,1,1,169156.64,0
139706514,Cummins,696,Deutschland,m,22,9,149777.0,1,1,1,198032.93,0
139686285,Brookes,653,Frankreich,f,25,2,158266.42,3,1,1,199357.24,0
139839521,Dilke,609,Deutschland,m,26,10,126392.18,1,0,1,43651.49,0
139919280,Chukwubuikem,640,Deutschland,f,30,6,107499.7,1,1,1,187632.22,0
139907610,McKenzie,782,Frankreich,m,35,7,98556.89,2,1,0,117644.36,0
139832105,Sopuluchukwu,787,Deutschland,f,35,1,106266.8,1,1,1,16607.15,0
139907939,Lira,631,Deutschland,f,31,8,137687.72,1,1,0,190067.12,0
139753278,Daniels,683,Deutschland,m,72,3,140997.26,1,0,1,52876.41,0
139887988,Johnstone,682,Deutschland,m,28,10,200724.96,1,0,1,82872.64,1
139903623,Pirozzi,566,Frankreich,m,22,7,144954.75,2,1,0,102246.0,0
139730146,Ugochukwutubelum,663,England,f,53,6,150200.23,1,0,1,151317.27,1
139765673,Graham,526,Frankreich,m,31,5,145537.21,1,1,0,132404.64,0
139893432,Hughes,733,Deutschland,m,42,9,120094.93,1,1,0,184056.45,0
139906575,She,735,Deutschland,f,25,3,91718.8,1,0,0,28411.23,0
139784972,Marshall,645,England,m,36,4,59893.85,2,1,0,43999.64,0
139735631,Onwuamaeze,712,Deutschland,f,33,6,0.0,2,1,1,190686.16,0
139829482,T'ien,606,Frankreich,f,47,0,137138.2,2,0,1,53784.22,0
139739588,Coles,682,Deutschland,f,43,5,125851.93,1,1,1,193318.33,0
139769190,Y?,611,Frankreich,f,43,9,127216.31,2,0,1,17913.25,0
139907083,Howells,683,Frankreich,f,35,1,132371.3,2,0,0,186123.57,0
139882427,Dellucci,697,England,f,40,7,130334.35,2,0,1,116951.1,0
139899142,Clark,650,Frankreich,m,34,4,142393.11,1,1,1,11276.48,0
139912063,Feng,691,Deutschland,f,29,9,0.0,2,0,0,199635.93,0
139874380,Chiemenam,743,Frankreich,f,32,6,140348.56,2,1,1,163254.39,0
139901384,Kambinachi,633,Deutschland,f,36,6,125130.28,1,0,0,125961.48,0
139772211,Hsieh,604,Deutschland,m,40,1,84315.02,1,0,0,36209.1,0
139774677,Fan,508,Deutschland,f,60,7,143262.04,1,1,1,129562.74,0
139738071,T'ao,631,England,f,31,2,88161.85,2,1,0,127630.88,0
139757815,Collins,616,Deutschland,f,66,1,135842.41,1,1,0,183840.51,1
139764665,Cohn,526,Frankreich,f,32,6,131938.92,2,1,1,1795.93,0
139738445,Gibbons,728,Deutschland,m,38,1,115934.74,1,1,1,139059.05,0
139910977,Lu,720,Deutschland,m,71,5,183135.39,2,1,1,197688.5,0
139904690,Bazarova,498,Deutschland,m,34,5,0.0,2,1,1,91711.66,0
139707209,Parkes,527,England,m,37,5,93722.73,2,1,1,139093.73,0
139720953,Dunn,669,Deutschland,m,45,7,149364.58,1,0,1,173454.07,0
139826018,Marshall-Hall,742,Frankreich,f,44,8,107926.02,1,0,1,17375.27,1
139716556,Han,518,Deutschland,f,27,1,133801.49,1,1,1,143315.57,0
139705999,Galkin,619,England,m,52,8,0.0,2,1,1,123242.11,0
139902978,Yashina,592,Deutschland,m,28,5,137222.77,1,0,0,39608.58,0
139919343,Harriman,575,Deutschland,m,36,7,0.0,1,1,1,55868.97,1
139678557,Donaldson,430,Deutschland,m,35,1,118894.22,1,0,0,2923.61,0
139843736,Ebelegbulam,759,England,m,31,8,0.0,2,1,1,99086.74,0
139803317,Iadanza,687,Deutschland,f,34,9,125474.44,1,1,0,198929.84,0
139891187,Saunders,537,England,m,30,1,103138.17,1,1,1,96555.42,0
139824789,Brennan,794,Deutschland,m,24,10,146126.75,1,1,1,88992.05,0
139881959,Lees,616,England,f,44,7,193213.02,2,1,1,137392.77,0
139780503,Muravyov,662,Deutschland,m,74,6,0.0,2,1,0,123583.85,0
139877860,Alexander,678,Deutschland,f,60,2,0.0,2,1,1,43821.56,0
139735736,Clements,514,Deutschland,f,46,3,106511.85,1,1,0,55072.32,0
139926366,Martin,606,England,m,38,7,128578.52,1,1,1,193878.51,0
139824403,Dike,613,England,m,37,3,171653.17,1,0,1,5353.12,0
139810107,Begley,567,England,m,43,2,115643.58,2,0,0,174606.35,0
139679607,Iloerika,850,Deutschland,f,34,4,71379.53,2,1,1,154000.99,0
139777226,Okeke,565,Deutschland,m,49,7,0.0,2,1,1,89609.26,0
139808570,Ritchie,543,Deutschland,f,31,2,147674.26,1,1,1,16658.76,0
139719280,McClinton,746,Deutschland,f,29,4,105599.67,1,1,1,43106.17,0
139794200,Trentini,734,Deutschland,m,30,3,0.0,2,1,0,107640.25,0
139863580,Avdeeva,648,Deutschland,m,33,7,134944.0,1,1,1,117036.38,0
139796165,Chu,490,Deutschland,m,34,5,122952.9,2,0,0,154360.97,0
139768785,Somayina,850,Frankreich,m,28,4,147972.19,1,1,0,60708.72,1
139907133,Fowler,667,Deutschland,m,31,3,99513.91,1,1,1,189657.26,0
139873835,Ward,683,England,m,30,1,113257.2,1,1,1,65035.02,0
139744507,Chu,438,Deutschland,f,36,4,0.0,2,1,0,64420.5,0
139799514,Palermo,609,England,m,53,10,0.0,1,1,1,154642.91,0
139872292,Genovesi,537,Deutschland,m,39,2,0.0,2,1,1,137651.6,0
139783575,Sanders,695,Deutschland,f,42,7,121453.63,1,0,0,46374.64,0
139911809,Sun,546,Deutschland,m,29,5,0.0,1,1,1,94823.95,0
139898060,Taylor,485,Frankreich,m,34,3,133658.24,1,1,0,70209.83,0
139825080,Henderson,699,Deutschland,m,34,2,117468.67,1,1,0,185227.42,0
139803353,McKay,663,England,m,30,4,0.0,3,1,0,101371.05,0
139731766,Duncan,652,England,f,42,3,83492.07,2,1,0,37914.12,0
139847242,Kelly,527,Frankreich,m,58,3,137318.42,1,1,1,126144.96,0
139680563,Maclean,615,Deutschland,m,30,7,0.0,2,1,1,156346.84,0
139728763,Chen,693,England,f,46,3,151709.33,1,1,0,180736.24,0
139749420,Smith,542,Frankreich,m,25,8,139330.1,1,0,0,54372.37,0
139713848,Miller,703,Frankreich,f,38,9,99167.54,1,1,0,65720.92,0
139793878,Lane,600,Deutschland,m,35,4,143744.77,2,1,0,104076.51,0
139918152,Coles,609,Frankreich,m,33,6,94126.67,1,0,0,93718.16,0
139720131,Findlay,442,Deutschland,m,34,4,0.0,2,1,0,68343.08,0
139739566,Hawkins,632,Deutschland,f,28,5,118890.81,1,0,1,145157.97,0
139855570,Chiazagomekpele,641,Deutschland,f,37,2,0.0,2,1,0,3939.87,0
139685748,Kingsley,680,Deutschland,m,36,3,116275.12,1,1,1,63795.8,0
139715791,Yevseyev,710,England,m,22,8,0.0,2,0,0,99645.04,0
139826585,Outtrim,739,Frankreich,m,45,7,102703.62,1,0,1,147802.94,1
139743314,Hartzler,616,Frankreich,f,57,7,116936.81,1,1,1,104379.36,0
139829380,Aksenov,554,Frankreich,m,43,5,99906.89,1,0,0,24983.39,0
139701792,Yudin,732,Deutschland,f,36,9,0.0,1,0,0,3749.0,1
139738249,Zinachukwudi,668,Deutschland,f,32,2,0.0,2,1,1,40652.33,0
139780190,Foley,702,Deutschland,f,46,9,98444.19,1,0,1,109563.28,0
139753691,Kenechukwu,608,England,m,66,8,123935.35,1,1,1,65758.19,0
139871889,Taylor,598,Deutschland,f,64,9,0.0,1,0,1,13181.37,1
139833222,Helena,826,England,m,41,5,146466.46,2,0,0,180934.67,0
139699904,Goliwe,686,Deutschland,m,35,4,0.0,1,1,0,8816.37,0
139702319,Akhtar,764,Deutschland,f,24,7,106234.02,1,0,0,115676.38,0
139874048,Schneider,685,Deutschland,m,58,1,104796.54,1,1,1,154181.41,0
139867561,Thompson,661,England,m,20,8,0.0,1,1,0,110252.53,0
139819405,Tokaryev,606,Deutschland,m,40,6,119501.88,2,1,0,46774.94,0
139924882,Boni,587,Deutschland,m,33,5,100116.82,1,1,0,34215.58,0
139761541,Moss,630,Deutschland,f,40,7,0.0,2,1,1,34453.17,0
139715979,Murphy,850,Frankreich,f,31,4,164672.66,1,0,1,61936.1,0
139866395,Tu,602,Frankreich,f,48,7,76595.08,2,0,0,127095.14,0
139893346,Ermakov,581,Frankreich,m,41,2,127913.71,2,1,1,44205.95,0
139808146,Ifeanacho,691,Frankreich,m,27,3,160358.68,2,1,0,142367.72,0
139889059,Barlow,605,Frankreich,m,28,10,113690.83,1,1,0,33114.24,0
139743882,Ch'ien,698,Deutschland,f,39,4,0.0,2,0,1,47455.82,0
139831906,Bunton,796,Deutschland,m,30,2,137262.71,2,1,0,62905.29,0
139702049,Taylor,595,Deutschland,m,41,9,0.0,2,1,0,5967.09,0
139798856,Findlay,619,England,f,38,6,0.0,2,1,1,117616.29,0
139677534,Fiorentini,545,England,f,32,4,0.0,1,1,0,94739.2,0
139889365,Tai,629,England,m,36,1,161757.87,2,1,1,146371.72,0
139897418,Capon,525,England,f,60,7,0.0,2,0,1,168034.9,0
139782567,Dunbabin,599,Deutschland,m,25,6,120383.41,1,1,1,24903.09,0
139863951,Chukwujamuike,614,Frankreich,m,32,7,99462.8,2,1,1,51117.06,0
139852475,Egobudike,733,Deutschland,m,48,5,0.0,1,0,1,117830.57,0
139853954,Coates,514,Deutschland,m,35,3,121030.9,1,1,0,10008.68,0
139746411,Nnamdi,789,Frankreich,f,37,6,110689.07,1,1,1,71121.04,1
139780337,Mahomed,661,Frankreich,m,41,5,122552.48,2,0,1,120646.4,0
139793321,Chukwumaobim,436,Frankreich,m,45,3,104339.11,2,1,1,183540.22,1
139792338,Stevenson,627,England,f,35,7,0.0,1,1,0,187718.26,0
139811406,Kao,571,Deutschland,m,38,1,121405.04,1,1,1,154844.22,0
139880855,Enticknap,684,England,m,39,4,207034.96,2,0,0,157694.76,1
139685966,Fennell,576,Deutschland,m,39,1,0.0,2,1,1,68814.23,0
139916468,Maurer,636,Deutschland,f,45,7,139859.23,1,1,1,108402.54,0
139899937,Finch,555,Deutschland,m,31,8,145875.74,1,1,0,137491.23,0
139738391,Shand,701,Deutschland,f,42,6,86167.82,1,1,0,153342.38,0
139681648,Moran,682,England,m,36,5,0.0,2,1,1,147758.51,0
139809965,Aksyonova,660,Frankreich,m,39,9,134599.33,2,1,0,183095.87,0
139812485,T'ao,596,Frankreich,f,27,2,151027.56,1,1,0,170320.58,0
139892996,Tu,760,Frankreich,f,49,9,91502.99,1,1,0,117232.9,1
139702066,Teng,561,England,m,34,4,85141.79,2,1,1,29217.37,0
139747195,Baxter,685,Frankreich,m,38,4,111798.06,2,1,1,102184.66,0
139807957,Lawley,587,Frankreich,f,37,6,104414.03,1,1,0,192026.02,0
139927058,Wallace,681,Deutschland,m,36,5,141952.07,1,1,1,185144.08,0
139876730,Trentini,850,Deutschland,f,38,2,0.0,2,1,0,9015.07,0
139896828,Clark,550,England,m,51,5,0.0,2,1,0,153917.41,0
139816493,Akabueze,611,Deutschland,m,30,9,0.0,2,1,1,148887.69,0
139870687,Vincent,687,Frankreich,m,44,8,95368.14,2,1,1,1787.85,0
139832372,Osinachi,604,Deutschland,f,47,8,62094.71,3,0,0,9308.1,1
139876536,Kornilova,704,Deutschland,m,23,6,166594.78,1,1,1,155823.2,0
139775478,Steiner,590,England,f,38,9,0.0,2,1,1,148750.16,0
139920706,Longstaff,729,Frankreich,m,29,5,109676.52,1,1,1,25548.47,0
139827607,Simpson,501,Deutschland,f,41,3,144260.5,1,1,0,172114.67,0
139751861,Galloway,649,Frankreich,f,41,4,115897.73,1,1,0,143544.48,0
139914028,Lombardo,634,Deutschland,f,41,8,68213.99,1,1,1,6382.46,0
139903320,Beneventi,706,Frankreich,m,34,0,140641.26,2,1,1,77271.91,0
139683494,Zarate,721,Deutschland,m,40,3,0.0,1,1,1,144874.67,0
139832632,Kwemto,666,Deutschland,f,66,7,0.0,2,1,1,99792.82,0
139865710,Hoolan,697,Frankreich,m,31,3,108805.42,2,0,1,123825.83,0
139797607,Ritchie,850,Frankreich,f,31,1,108822.4,1,1,1,132173.31,0
139814112,Dickson,663,Frankreich,m,44,2,117028.6,2,0,1,144680.18,0
139711905,Milani,542,Deutschland,f,43,8,145618.37,1,0,1,10350.74,0
139847856,Hale,739,Deutschland,m,29,1,0.0,2,1,1,164484.78,0
139882162,Power,697,Deutschland,f,39,6,151553.19,1,1,1,44946.29,0
139864786,Onyekachukwu,523,Deutschland,f,28,2,121164.11,1,1,1,59938.81,0
139744862,Dike,622,Frankreich,f,28,1,143124.63,2,1,0,81723.8,0
139792952,Doherty,679,England,f,28,9,0.0,2,0,1,61761.77,0
139737599,Nicholls,655,Deutschland,f,60,3,0.0,2,1,1,86981.45,0
139906235,Osborne,612,Deutschland,f,31,8,117989.76,1,1,1,54129.86,0
139724460,Ko,586,Frankreich,m,32,1,149814.54,1,1,0,31830.06,0
139760593,Fanucci,531,Deutschland,f,53,5,127642.44,1,1,0,141501.45,1
139911409,Ginikanwa,792,Frankreich,f,59,9,101609.77,1,0,0,161479.19,1
139791136,Johnstone,625,Deutschland,m,31,5,0.0,2,0,1,90.07,0
139775670,Donnelly,506,Frankreich,m,28,8,53053.76,1,0,1,24577.34,0
139825042,Andreyeva,728,Deutschland,m,30,10,114835.43,1,0,1,37662.49,0
139801969,Drake,690,Frankreich,m,31,2,137260.45,2,1,0,55387.28,0
139830116,Aleksandrova,839,England,f,33,10,75592.43,1,1,0,62674.42,0
139801055,Manna,554,England,f,34,8,0.0,1,0,1,106981.03,0
139752854,Verco,756,Deutschland,f,23,1,112568.31,1,1,1,113408.11,0
139918737,Aitken,653,England,f,30,2,88243.29,2,1,1,96658.26,0
139875696,Yuan,742,Deutschland,m,32,6,160485.16,1,1,0,29023.03,0
139769591,Dale,657,Deutschland,m,38,7,0.0,2,1,0,185827.74,0
139913452,Noble,770,Deutschland,f,33,6,0.0,2,1,1,126131.9,0
139809714,Fennell,523,Deutschland,f,26,4,0.0,2,1,0,185488.81,0
139694034,Jude,615,England,m,59,4,155766.05,1,1,1,110275.17,0
139923031,Kerr,664,England,f,53,7,187602.18,1,1,0,186392.99,1
139708422,Perkin,662,Deutschland,f,47,6,0.0,2,1,1,129392.75,0
139714090,Ogle,729,Frankreich,m,39,6,127415.85,1,1,1,184977.2,1
139788955,Ndubuagha,628,England,f,22,3,0.0,1,1,0,85426.28,0
139708156,Andreyeva,786,Deutschland,m,37,7,165896.22,2,1,1,66977.68,0
139686467,Judd,503,Deutschland,m,29,3,0.0,2,1,1,143954.99,0
139787069,Onyemachukwu,726,Deutschland,m,28,2,0.0,1,0,0,98060.51,0
139762903,Nicolay,424,England,m,34,7,0.0,1,1,1,16250.61,0
139718619,Mayne,674,Deutschland,m,22,3,0.0,1,1,1,173940.59,0
139774021,McNaughtan,679,Frankreich,m,35,1,110245.13,1,1,1,178291.09,0
139783840,Fleming,598,Deutschland,m,38,0,125487.89,1,0,0,158111.71,0
139691224,Ward,806,Frankreich,m,31,10,138653.51,1,1,0,190803.37,0
139701168,Fielding,740,Deutschland,f,51,4,0.0,2,1,1,178929.84,0
139749690,Palmerston,700,England,m,44,9,0.0,2,1,0,142287.65,0
139887494,Loving,551,Deutschland,f,45,6,0.0,2,1,1,51143.43,0
139715788,Nnaemeka,730,Deutschland,f,22,9,65763.57,1,1,1,145792.01,0
139810146,Greece,628,Frankreich,m,40,5,181768.32,2,1,1,129107.97,0
139853188,Chizoba,757,Deutschland,m,28,7,120911.75,2,1,1,131249.46,0
139851871,Trumbull,507,Deutschland,f,35,1,0.0,2,0,0,92131.54,0
139899667,Crist,669,Frankreich,m,45,1,123949.75,1,0,0,110881.56,0
139688203,Brewer,673,Frankreich,m,36,5,73088.06,2,0,0,196142.26,0
139737900,Chinwemma,671,Deutschland,m,31,0,116234.61,1,1,0,172096.08,0
139862092,Chukwukere,744,Deutschland,f,44,3,0.0,2,1,1,189016.14,0
139761931,Oguejiofor,492,Deutschland,f,48,6,127253.98,1,1,1,92144.09,1
139907856,Service,794,Deutschland,m,46,6,0.0,2,1,0,195325.74,0
139849352,He,759,Deutschland,m,44,2,111095.58,2,1,0,100137.7,0
139903212,Lo Duca,691,Deutschland,f,29,9,116536.43,1,1,0,51987.99,0
139778536,Nebechi,673,Deutschland,m,37,2,0.0,1,1,1,13624.02,0
139778418,Padovano,710,Deutschland,f,36,4,116085.06,1,1,0,58601.61,0
139777072,Adams,719,England,f,33,7,0.0,2,1,0,20016.59,0
139882983,Dobie,755,Deutschland,m,38,9,148912.44,1,1,0,80416.16,0
139752450,Volkov,614,Deutschland,f,38,4,72594.0,1,1,1,76042.48,0
139834660,Osborne,616,Deutschland,m,37,9,0.0,1,1,0,111312.96,0
139803068,Sun,537,Frankreich,f,41,3,138306.34,1,1,0,106761.47,0
139838989,Bergamaschi,762,Deutschland,m,35,9,0.0,2,1,1,43075.7,0
139756208,Burns,689,Frankreich,m,26,4,120727.97,1,0,1,149073.88,0
139847730,Hawkins,586,Deutschland,m,33,9,0.0,1,1,0,6975.02,0
139820797,Gibson,521,Deutschland,f,41,2,0.0,2,1,1,113089.43,0
139842954,Connor,808,Deutschland,m,45,7,118626.55,2,1,0,147132.46,0
139700376,Chiazagomekpele,825,Deutschland,f,36,3,146053.66,1,1,1,138344.7,0
139747385,Henry,576,Deutschland,m,40,9,0.0,2,1,0,112465.19,1
139844740,Chia,518,Deutschland,f,38,10,84764.79,1,1,1,162253.9,0
139776082,Docherty,645,Deutschland,m,19,9,128514.84,1,0,0,175969.19,0
139791789,Tu,683,England,m,40,8,0.0,1,1,0,75848.22,0
139734639,Fang,686,Deutschland,m,38,6,149238.97,1,1,1,97825.23,0
